9/3/2016 19:25,0-2571609,UNLIMITED-TRACK,35.29069,-122.222
9/3/2016 19:02,0-2572666,UNLIMITED-TRACK,34.107,-121.71494
9/3/2016 18:55,0-2571709,UNLIMITED-TRACK,35.29184,-122.22556
9/3/2016 18:55,0-2571609,UNLIMITED-TRACK,35.2918,-122.2256
9/3/2016 18:33,0-2572666,UNLIMITED-TRACK,34.11109,-121.7157
9/3/2016 18:27,0-2571709,UNLIMITED-TRACK,35.29279,-122.22925
9/3/2016 18:26,0-2571609,UNLIMITED-TRACK,35.29285,-122.22939
9/3/2016 18:02,0-2572666,UNLIMITED-TRACK,34.11565,-121.71661
9/3/2016 17:58,0-2572643,UNLIMITED-TRACK,34.11627,-121.71684
9/3/2016 17:56,0-2571709,UNLIMITED-TRACK,35.2938,-122.23384
9/3/2016 17:55,0-2571609,UNLIMITED-TRACK,35.29382,-122.2339
9/3/2016 17:33,0-2572666,UNLIMITED-TRACK,34.11935,-121.71751
9/3/2016 17:28,0-2572643,UNLIMITED-TRACK,34.12018,-121.71761
9/3/2016 17:26,0-2571709,UNLIMITED-TRACK,35.29415,-122.23813
9/3/2016 17:25,0-2571609,UNLIMITED-TRACK,35.29414,-122.23816
9/3/2016 17:02,0-2572666,UNLIMITED-TRACK,34.12307,-121.71824
9/3/2016 16:59,0-2571609,UNLIMITED-TRACK,35.30112,-122.24341
9/3/2016 16:59,0-2571518,STATUS,35.29958,-122.24255
9/3/2016 16:58,0-2571709,UNLIMITED-TRACK,35.30458,-122.24298
9/3/2016 16:58,0-2572643,UNLIMITED-TRACK,34.12361,-121.7183
9/3/2016 16:03,0-2572666,UNLIMITED-TRACK,34.12877,-121.71889
9/3/2016 15:35,0-2572666,UNLIMITED-TRACK,34.13097,-121.71939
9/3/2016 15:28,0-2572643,UNLIMITED-TRACK,34.13136,-121.71942
9/3/2016 15:03,0-2572666,UNLIMITED-TRACK,34.13258,-121.71974
9/3/2016 14:58,0-2572643,UNLIMITED-TRACK,34.13276,-121.71976
9/3/2016 14:35,0-2572666,UNLIMITED-TRACK,34.13406,-121.71936
9/3/2016 14:29,0-2572643,UNLIMITED-TRACK,34.13439,-121.71899
9/3/2016 14:04,0-2572666,UNLIMITED-TRACK,34.13575,-121.71831
9/3/2016 13:34,0-2572666,UNLIMITED-TRACK,34.13752,-121.71684
9/3/2016 13:24,0-2571609,STOP,35.91571,-122.52307
9/3/2016 13:04,0-2572666,UNLIMITED-TRACK,34.13957,-121.71505
9/3/2016 12:53,0-2571609,UNLIMITED-TRACK,35.96364,-122.58836
9/3/2016 12:34,0-2572666,UNLIMITED-TRACK,34.14159,-121.71347
9/3/2016 12:27,0-2571709,STOP,36.0177,-122.66263
9/3/2016 12:23,0-2571609,UNLIMITED-TRACK,36.02593,-122.6722
9/3/2016 12:07,0-2572666,UNLIMITED-TRACK,34.14302,-121.71271
9/3/2016 11:56,0-2571709,UNLIMITED-TRACK,36.04671,-122.68306
9/3/2016 11:55,0-2571609,UNLIMITED-TRACK,36.04671,-122.68304
9/3/2016 11:37,0-2572666,UNLIMITED-TRACK,34.14431,-121.71177
9/3/2016 11:28,0-2571709,UNLIMITED-TRACK,36.04671,-122.6828
9/3/2016 11:24,0-2571609,UNLIMITED-TRACK,36.04678,-122.68274
9/3/2016 11:07,0-2572666,UNLIMITED-TRACK,34.14491,-121.71117
9/3/2016 10:58,0-2571709,UNLIMITED-TRACK,36.04728,-122.68237
9/3/2016 10:55,0-2571609,UNLIMITED-TRACK,36.04733,-122.68239
9/3/2016 10:26,0-2571709,UNLIMITED-TRACK,36.04766,-122.68272
9/3/2016 10:24,0-2571609,UNLIMITED-TRACK,36.0477,-122.68274
9/3/2016 10:06,0-2572666,UNLIMITED-TRACK,34.14741,-121.70918
9/3/2016 9:58,0-2571709,UNLIMITED-TRACK,36.04779,-122.68321
9/3/2016 9:56,0-2571609,UNLIMITED-TRACK,36.04779,-122.68329
9/3/2016 9:36,0-2572666,UNLIMITED-TRACK,34.14927,-121.70787
9/3/2016 9:26,0-2571709,UNLIMITED-TRACK,36.04791,-122.68463
9/3/2016 9:24,0-2571609,UNLIMITED-TRACK,36.04794,-122.68469
9/3/2016 9:04,0-2572666,UNLIMITED-TRACK,34.15146,-121.70667
9/3/2016 8:56,0-2571709,UNLIMITED-TRACK,36.048,-122.68617
9/3/2016 8:56,0-2571609,UNLIMITED-TRACK,36.04802,-122.68623
